url,Title,Manufacturer,Model_Name,Screen_Size,Resolution,CPU,RAM,RAM_type,Storage,Storage_type,GPU,GPU_RAM,Size,Weight,Score,Battery_life,Price
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hf-core-i5-11400h-rtx-2050-40gb-1tb/,لپ تاپ TUF Gaming F15 FX506HF ایسوس - Core i5-11400H RTX 2050 40GB 1TB, TUF Gaming F15 FX506HF,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,40 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 2050,4 گیگابایت از نوع GDDR6,22.8 × 256 × 359 میلی‌متر,2.3 کیلوگرم,7,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 48,300,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i3-1215u-uhd-12gb-256gb/,لپ تاپ V15 G2 لنوو - Core i3-1215U UHD 12GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,12 گیگابایت,DDR4,256 گیگابایت,SSD,,,19.9 × 235.8 × 359.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 16,499,000 "
https://www.zoomit.ir/product/dell-gaming-g15-5530-core-i7-13650hx-rtx-4050-16gb-512gb/,لپ تاپ Gaming G15 5530 دل - Core i7-13650HX RTX 4050 16GB 512GB,,,15.6 اینچ,QHD - 2560×1440,اینتل Core i7-13650HX,16 گیگابایت,DDR5,512 گیگابایت,SSD,انویدیا GeForce RTX 4050,6 گیگابایت از نوع GDDR6,26.9 × 274.5 × 357.2 میلی‌متر,2.8 کیلوگرم,8,باتری 6 سلولی با ظرفیت 86 وات‌ساعت," 76,899,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hf-core-i5-11400h-rtx-2050-40gb-512gb/,لپ تاپ TUF Gaming F15 FX506HF ایسوس - Core i5-11400H RTX 2050 40GB 512GB, TUF Gaming F15 FX506HF,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,40 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 2050,4 گیگابایت از نوع GDDR6,22.8 × 256 × 359 میلی‌متر,2.3 کیلوگرم,7,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 45,100,000 "
https://www.zoomit.ir/product/acer-aspire-3-a315-23-r3pe-ryzen-5-3500u-rx-vega-8-8gb-1tb-hdd/,لپ تاپ اسپایر 3 A315-23-R3PE ایسر - Ryzen 5 3500U RX Vega 8 8GB 1TB HDD,,,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 5 3500U,8 گیگابایت,DDR4,1 ترابایت,HDD,,,23 × 252 × 368 میلی‌متر,2.2 کیلوگرم,8,باتری 2 سلولی با ظرفیت 36 وات‌ساعت," 17,699,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-g2-core-i5-1135g7-mx450-8gb-1tb-ssd/,لپ تاپ ThinkBook 15 G2 لنوو - Core i5-1135G7 MX450 8GB 1TB SSD,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,8 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce MX450,2 گیگابایت,18.9 × 235 × 357 میلی‌متر,1.7 کیلوگرم,6,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 31,590,000 "
https://www.zoomit.ir/product/asus-vivobook-pro-15-oled-d3500qc-ryzen-7-5800h-rtx-3050-16gb-512gb/,لپ تاپ VivoBook Pro 15 OLED D3500QC ایسوس - Ryzen 7 5800H RTX 3050 16GB 512GB, VivoBook Pro 15 OLED D3500QC,ASUS,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 7 5800H,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6 و 128 بیت,18.9 × 235.3 × 359.8 میلی‌متر,1.65 کیلوگرم,6,3 سلولی لیتیوم یون با ظرفیت 63 وات‌ساعت," 43,998,000 "
https://www.zoomit.ir/product/lenovo-thinkpad-e14-core-i7-1255u-mx550-16gb-1tb/,لپ تاپ ThinkPad E14 لنوو - Core i7-1255U MX550 16GB 1TB,,,14 اینچ,1080×1920 - FHD,اینتل Core i7-1255U,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce MX550,2 گیگابایت از نوع GDDR6,17.9 × 220.7 × 324 میلی‌متر,1.64 کیلوگرم,8,باتری با ظرفیت 57 وات‌ساعت," 53,430,000 "
https://www.zoomit.ir/product/lenovo-v15-core-i5-1135g7-mx350-16gb-256gb/,لپ تاپ V15 لنوو - Core i5-1135G7 MX350 16GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,16 گیگابایت,DDR4,256 گیگابایت,SSD,انویدیا GeForce MX350,2 گیگابایت,19.9 × 251.5 × 362.2 میلی‌متر,1.85 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 23,999,000 "
https://www.zoomit.ir/product/lenovo-v15-g3-core-i3-1215u-uhd-8gb-1512gb/,لپ تاپ V15 G3 لنوو - Core i3-1215U UHD 8GB 1512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,8 گیگابایت,DDR4,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 236 × 359 میلی‌متر,1.7 کیلوگرم,6,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 19,500,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i3-1215u-uhd-4gb-1256gb/,لپ تاپ IdeaPad 3 لنوو - Core i3-1215U UHD 4GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1215U,4 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),,,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 3 سلولی با ظرفیت 38 وات‌ساعت," 19,500,000 "
https://www.zoomit.ir/product/lenovo-v15-g3-core-i3-1215u-uhd-12gb-1512gb/,لپ تاپ V15 G3 لنوو - Core i3-1215U UHD 12GB 1512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,12 گیگابایت,DDR4,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 236 × 359 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 19,950,000 "
https://www.zoomit.ir/product/asus-vivobook-15-r1504va-core-i5-1335u-iris-xe-8gb-512gb/,لپ تاپ VivoBook 15 R1504VA ایسوس - Core i5-1335U Iris Xe 8GB 512GB, VivoBook 15 R1504VA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1335U,8 گیگابایت,DDR4,512 گیگابایت,SSD,,,17.9 × 232.5 × 359.7 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 27,599,000 "
https://www.zoomit.ir/product/lenovo-v15-g3-core-i3-1215u-uhd-12gb-1128gb/,لپ تاپ V15 G3 لنوو - Core i3-1215U UHD 12GB 1128GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,12 گیگابایت,DDR4,1128 گیگابایت (1 ترابایت HDD و 128 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 236 × 359 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 19,050,000 "
https://www.zoomit.ir/product/acer-aspire-3-a315-core-i3-1115g4-uhd-12gb-512gb/,لپ تاپ اسپایر 3 A315 ایسر - Core i3-1115G4 UHD 12GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 238.4 × 363.4 میلی‌متر,1.8 کیلوگرم,7,باتری 2 سلولی با ظرفیت 36 وات‌ساعت," 16,700,000 "
https://www.zoomit.ir/product/lenovo-legion-5-pro-ryzen-7-6800h-rtx-3060-32gb-2tb/,لپ تاپ Legion 5 Pro لنوو - AMD Ryzen 7 6800H RTX 3060 32GB 2TB,,,16 اینچ,1600×2560 - WQXGA,AMD Ryzen 7 6800H,32 گیگابایت,DDR5,2 ترابایت (1 ترابایت HDD و 1 ترابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6,26.6 × 264.4 × 359.9 میلی‌متر,2.49 کیلوگرم,6,باتری 4 سلولی با ظرفیت 80 وات‌ساعت," 66,599,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hf-core-i5-11400h-rtx-2050-32gb-512gb/,لپ تاپ TUF Gaming F15 FX506HF ایسوس - Core i5-11400H RTX 2050 32GB 512GB, TUF Gaming F15 FX506HF,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,32 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 2050,4 گیگابایت از نوع GDDR6,22.8 × 256 × 359 میلی‌متر,2.3 کیلوگرم,8,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 39,300,000 "
https://www.zoomit.ir/product/asus-vivobook-15-x1502za-core-i3-1215u-uhd-graphics-8gb-256gb/,لپ تاپ VivoBook 15 X1502ZA ایسوس - Core i3-1215U UHD Graphics 8GB 256GB, VivoBook 15 X1502ZA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,8 گیگابایت,DDR4,256 گیگابایت,SSD,,,19.9 × 232.5 × 359.7 میلی‌متر,1.7 کیلوگرم,6,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 17,874,000 "
https://www.zoomit.ir/product/msi-titan-gt77-12ugs-core-i7-12800hx-rtx-3070ti-32gb-2tb/,لپ تاپ Titan GT77 12UGS ام اس آی - Core i7-12800HX RTX 3070Ti 32GB 2TB, Titan GT77 12UGS,MSI,17.3 اینچ,2160×3840 - 4K-UHD,اینتل Core i7-12800HX,32 گیگابایت,DDR5,2 ترابایت,SSD,انویدیا GeForce RTX 3070 Ti,8 گیگابایت از نوع GDDR6,23 × 330 × 397 میلی‌متر,3.3 کیلوگرم,7,باتری 4 سلولی لیتیوم پلیمری با ظرفیت 99 وات‌ساعت," 129,999,000 "
https://www.zoomit.ir/product/microsoft-surface-book-3-core-i7-1065g7-iris-plus-16gb-256gb/,لپ تاپ سرفیس بوک 3 نسخه 13.5 اینچ مایکروسافت - Core i7-1065G7 Iris Plus 16GB 256GB,,,13.5 اینچ,2000×3000 - 3K,اینتل Core i7-1065G7,16 گیگابایت,LPDDR4X,256 گیگابایت,SSD,,,13 × 232.1 × 312.4 میلی‌متر,1.5 کیلوگرم,6,," 68,300,000 "
https://www.zoomit.ir/product/lenovo-thinkpad-e14-core-i5-1235u-mx550-8gb-265gb/,لپ تاپ ThinkPad E14 لنوو - Core i5-1235U MX550 8GB 265GB,,,14 اینچ,1080×1920 - FHD,اینتل Core i5-1235U,8 گیگابایت,DDR4,256 گیگابایت,SSD,انویدیا GeForce MX550,2 گیگابایت از نوع GDDR6,17.9 × 220.7 × 324 میلی‌متر,1.64 کیلوگرم,8,باتری با ظرفیت 57 وات‌ساعت," 41,000,000 "
https://www.zoomit.ir/product/dell-inspiron-14-7430-core-i5-1335u-iris-xe-8gb-512gb/,لپ تاپ Inspiron 14 7430 دل - Core i5-1335U Iris Xe 8GB 512GB,,,14 اینچ,1200×1920 - WUXGA,اینتل Core i5-1335U,8 گیگابایت,LPDDR5,512 گیگابایت,SSD,,,18.5 × 226.5 × 314 میلی‌متر,1.58 کیلوگرم,8,باتری 4 سلولی با ظرفیت 54 وات‌ساعت," 48,299,000 "
https://www.zoomit.ir/product/asus-vivobook-x1500ea-core-i3-1115g4-uhd-8gb-512gb/,لپ تاپ VivoBook X1500EA ایسوس - Core i3-1115G4 UHD 8GB 512GB, VivoBook X1500EA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 235 × 360 میلی‌متر,1.8 کیلوگرم,7,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 17,090,000 "
https://www.zoomit.ir/product/microsoft-surface-laptop-4-15-inch-ryzen-7-radeon-16gb-512gb/,لپ تاپ سرفیس لپ تاپ 4 نسخه 15 اینچ مایکروسافت - Ryzen 7 Radeon 16GB 512GB,,,15 اینچ,1664×2496,AMD Ryzen 7 4980U,16 گیگابایت,,512 گیگابایت,SSD,AMD Radeon RX Vega 8,512 مگابایت,14.7 × 244 × 339.5 میلی‌متر,1.54 کیلوگرم,8,باتری با ظرفیت 47 وات‌ساعت," 61,800,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i3-1115g4-uhd-20gb-1256gb/,لپ تاپ V15 G2 لنوو - Core i3-1115G4 UHD 20GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,20 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 235.8 × 359.2 میلی‌متر,1.7 کیلوگرم,5,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 18,790,000 "
https://www.zoomit.ir/product/lenovo-v15-g3-core-i3-1215u-uhd-20gb-512gb/,لپ تاپ V15 G3 لنوو - Core i3-1215U UHD 20GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,20 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 236 × 359 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 18,950,000 "
https://www.zoomit.ir/product/dell-vostro-3520-core-i7-1255u-mx550-8gb-1tb/,لپ تاپ Vostro 3520 دل - Core i7-1255U MX550 8GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1255U,8 گیگابایت,DDR4-3200,1 ترابایت,SSD,انویدیا GeForce MX550,2 گیگابایت از نوع GDDR6,19.9 × 249 × 363.9 میلی‌متر,1.66 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 40,699,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hf-core-i5-11400h-rtx-2050-8gb-1tb/,لپ تاپ TUF Gaming F15 FX506HF ایسوس - Core i5-11400H RTX 2050 8GB 1TB, TUF Gaming F15 FX506HF,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,8 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 2050,4 گیگابایت از نوع GDDR6,22.8 × 256 × 359 میلی‌متر,2.3 کیلوگرم,6,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 38,000,000 "
https://www.zoomit.ir/product/hp-zbook-15-studio-g5-workstation-core-i7-8850h-p2000-32gb-1tb/,لپ تاپ ZBook 15 Studio G5 Mobile Workstation اچ پی - Core i7-8850H P2000 32GB 1TB, ZBook 15 Studio G5 Mobile Workstation,HP,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-8850H,32 گیگابایت,DDR4,2 ترابایت,SSD,انویدیا Quadro P2000,4 گیگابایت از نوع GDDR5,18 × 245 × 360 میلی‌متر,2 کیلوگرم,8,باتری 4 سلولی لیتیوم یونی با ظرفیت 85 وات‌ساعت," 39,499,000 "
https://www.zoomit.ir/product/microsoft-surface-laptop-4-15-inch-ryzen-7-radeon-8gb-256gb/,لپ تاپ سرفیس لپ تاپ 4 نسخه 15 اینچ مایکروسافت - Ryzen 7 Radeon 8GB 256GB,,,15 اینچ,1664×2496,AMD Ryzen 7 4980U Surface Edition,8 گیگابایت,,256 گیگابایت,SSD,AMD Radeon RX Vega 8,512 مگابایت,14.7 × 244 × 339.5 میلی‌متر,1.54 کیلوگرم,6,باتری با ظرفیت 47 وات‌ساعت," 49,400,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx507vv-core-i9-13900h-rtx-4060-16gb-1gb/,لپ تاپ TUF Gaming F15 FX507VV ایسوس - Core i9-13900H RTX 4060 16GB 1TB, TUF Gaming F15 FX507VV,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i9-13900H,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 4060,8 گیگبایت از نوع GDDR6,22.4 × 251 × 354 میلی‌متر,2.2 کیلوگرم,7,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 74,999,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i3-1215u-uhd-4gb-512gb/,لپ تاپ V15 G2 لنوو - Core i3-1215U UHD 4GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,4 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 235.8 × 359.2 میلی‌متر,1.7 کیلوگرم,8,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 16,099,000 "
https://www.zoomit.ir/product/asus-vivobook-pro-16-oled-k6602-core-i7-13700h-rtx-4060-16gb-1tb/,لپ تاپ Vivobook Pro 16 OLED K6602 ایسوس - Core i7-13700H RTX 4060 16GB 1TB, Vivobook Pro 16 OLED K6602,ASUS,16 اینچ,2000 × 3200,اینتل Core i7-13700H,16 گیگابایت,DDR5,1 ترابایت,SSD,انویدیا GeForce RTX 4060,8 گیگابایت از نوع GDDR6 و 128Bit,19 × 252 × 353 میلی‌متر,1.9 کیلوگرم,5,باتری 6 سلولی با ظرفیت 96 وات‌ساعت," 71,898,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-g2-core-i3-1115g4-uhd-36gb-1512gb/,لپ تاپ ThinkBook 15 G2 لنوو - Core i3-1115G4 UHD 36GB 1512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,36 گیگابایت,DDR4,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),,,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 21,550,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i3-1115g4-uhd-8gb-128gb/,لپ تاپ IdeaPad 3 لنوو - Core i3-1115G4 UHD 8GB 128GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4,128 گیگابایت,SSD,,,19.9 × 253.4 × 362.2 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 17,250,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-g2-core-i3-1115g4-uhd-36gb-1tb/,لپ تاپ ThinkBook 15 G2 لنوو - Core i3-1115G4 UHD 36GB 1TB,,,15.6 اینچ,1080×1920 - FHD,1.7 کیلوگرم,36 گیگابایت,DDR4,1 ترابایت,HDD,,,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,6,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 23,490,000 "
https://www.zoomit.ir/product/asus-vivobook-15-x1500ep-core-i5-1135g7-mx330-8gb-512gb/,لپ تاپ VivoBook 15 X1500EP ایسوس - Core i5-1135G7 MX330 8GB 512GB, VivoBook 15 X1500EP,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,8 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce MX330,2 گیگابایت GDDR5,19.9 × 235 × 360 میلی‌متر,1.8 کیلوگرم,7,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 26,000,000 "
https://www.zoomit.ir/product/asus-creator-q530vj-core-i7-13620h-rtx-3050-40gb-2tb/,لپ تاپ Creator Q530VJ ایسوس - Core i7-13620H RTX 3050 40GB 2TB, Creator Q530VJ,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-13620H,40 گیگابایت,DDR5,2 ترابایت,SSD,انویدیا GeForce RTX 3050,6 گیگابایت از نوع GDDR6,19 × 235 × 356 میلی‌متر,1.8 کیلوگرم,7,باتری 3 سلولی با ظرفیت 70 وات‌ساعت," 64,480,000 "
https://www.zoomit.ir/product/acer-nitro-5-an515-ryzen-7-6800h-rtx-3060-16gb-512gb/,لپ تاپ نیترو 5 AN515 ایسر - Ryzen 7 6800H RTX 3060 16GB 512GB,,,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 7 6800H,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت,23.9 × 255 × 363.4 میلی‌متر,2.3 کیلوگرم,7,باتری 4 سلولی با ظرفیت 57 وات‌ساعت," 56,500,000 "
https://www.zoomit.ir/product/asus-vivobook-15-r1502za-core-i7-12700h-iris-xe-16gb-256gb/,لپ تاپ VivoBook 15 R1502ZA ایسوس - Core i7-12700H Iris Xe 16GB 256GB, VivoBook 15 R1502ZA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12700H,16 گیگابایت,DDR4,256 گیگابایت,SSD,,,19.9 × 232.5 × 359.7 میلی‌متر,1.7 کیلوگرم,8,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 35,900,000 "
https://www.zoomit.ir/product/asus-vivobook-16-r1605za-core-i7-1255u-iris-xe-24gb-512gb/,لپ تاپ VivoBook 16 R1605ZA ایسوس - Core i7-1255U Iris Xe 24GB 512GB, VivoBook 16 R1605ZA,ASUS,16 اینچ,1200×1920 - WUXGA,اینتل Core i7-1255U,24 گیگابایت,DDR4-3200,512 گیگابایت,SSD,,,27 × 251 × 381 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 34,990,000 "
https://www.zoomit.ir/product/acer-aspire-3-a315-23-r3pe-ryzen-5-3500u-rx-vega-8-8gb-1256gb/,لپ تاپ اسپایر 3 A315-23-R3PE ایسر - Ryzen 5 3500U RX Vega 8 8GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 5 3500U,8 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),,,23 × 252 × 368 میلی‌متر,2.2 کیلوگرم,8,باتری 2 سلولی با ظرفیت 36 وات‌ساعت," 18,499,000 "
https://www.zoomit.ir/product/asus-vivobook-x515ep-core-i5-1135g7-mx330-16gb-1128gb/,لپ تاپ VivoBook X515EP ایسوس - Core i5-1135G7 MX330 16GB 1128GB, VivoBook X515EP,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,16 گیگابایت,DDR4,1128 گیگابایت (1 ترابایت HDD و 128 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX330,2 گیگابایت از نوع GDDR5,19.9 × 234.9 × 360.2 میلی‌متر,1.8 کیلوگرم,7,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 34,200,000 "
https://www.zoomit.ir/product/asus-vivobook-x515ea-core-i3-1115g4-20gb-256gb/,لپ تاپ VivoBook X515EA ایسوس - Core i3-1115G4 20GB 256GB, X515EA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,20 گیگابایت,DDR4,256 گیگابایت,SSD,,,20 × 235 × 360 میلی‌متر,1.8 کیلوگرم,7,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 24,290,000 "
https://www.zoomit.ir/product/lenovo-v15-g3-core-i3-1215u-uhd-20gb-256gb/,لپ تاپ V15 G3 لنوو - Core i3-1215U UHD 20GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,20 گیگابایت,DDR4,256 گیگابایت,SSD,,,19.9 × 236 × 359 میلی‌متر,1.7 کیلوگرم,6,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 18,250,000 "
https://www.zoomit.ir/product/asus-expertbook-b2-b2402c-core-i7-1260p-iris-xe-32gb-1512gb/,لپ تاپ ExpertBook B2 B2402C ایسوس - Core i7-1260P Iris Xe 32GB 1512GB, ExpertBook B2 B2402C,ASUS,14 اینچ,1080×1920 - FHD,اینتل Core i7-1260P,32 گیگابایت,DDR4,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 239.9 × 339.5 میلی‌متر,1.6 کیلوگرم,7,باتری لیتیوم یونی 3 سلولی با ظرفیت 48 وات‌ساعت," 35,499,000 "
https://www.zoomit.ir/product/asus-vivobook-15-r1504va-core-i5-1335u-iris-xe-16gb-512gb/,لپ تاپ VivoBook 15 R1504VA ایسوس - Core i5-1335U Iris Xe 16GB 512GB, VivoBook 15 R1504VA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1335U,16 گیگابایت,DDR4,512 گیگابایت,SSD,,,17.9 × 232.5 × 359.7 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 34,299,000 "
